course_id,crn,subject,course,section,campus,credits,title,days,start_time,end_time,capacity,accounted,remaining,wl_capacity,wl_accounted,wl_remaining,xl_capacity,xl_accounted,xl_remaining,instructor_fname,instructor_lname,instructor_id,start_date,end_date,location,attribute,score,days2,start_time2,end_time2,start_date2,end_date2,days3,start_time3,end_time3,start_date3,end_date3,days4,start_time4,end_time4,start_date4,end_date4,days5,start_time5,end_time5,start_date5,end_date5,days6,start_time6,end_time6,start_date6,end_date6,days7,start_time7,end_time7,start_date7,end_date7,days8,start_time8,end_time8,start_date8,end_date8,days9,start_time9,end_time9,start_date9,end_date9,days10,start_time10,end_time10,start_date10,end_date10,days11,start_time11,end_time11,start_date11,end_date11,crse_avg,crse_a,crse_b,crse_c,crse_d,crse_e
39,20400,ACC,491,0,M1,3,Accounting Honors Thesis,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
40,21592,ACC,496W,0,M1,3,Financial Mgmt&amp;Controllership,MW,01:00 pm,02:15 pm,20,20,0,99,7,92,0,0,0,Lois,Mahoney,NULL,01/04,04/25,OWEN 301M,Writing Intensive,3.20430769231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41,21593,ACC,496W,1,M1,3,Financial Mgmt&amp;Controllership,W,06:30 pm,09:10 pm,20,20,0,99,7,92,0,0,0,Lois,Mahoney,NULL,01/04,04/25,OWEN 301M,Writing Intensive,3.20430769231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42,20401,ACC,497,0,M1,1,Directed Studies,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43,20402,ACC,498,0,M1,2,Directed Studies,TBA,TBA,TBA,1,0,1,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
44,21106,ACC,499,0,M1,3,Directed Studies,&nbsp;,&nbsp;,&nbsp;,2,0,2,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
45,25615,ACC,501,0,M5,3,Accounting Principles,TR,05:00 pm,06:15 pm,25,10,15,99,0,99,0,0,0,Peter,Bush,NULL,01/04,04/25,OWEN 222,&nbsp;,3.61130434783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
46,21594,ACC,510,0,M5,3,Contemporary Accounting Information Systems,MW,05:00 pm,06:15 pm,20,12,8,99,0,99,0,0,0,Priyanka,Meharia,NULL,01/04,04/25,OWEN 102,&nbsp;,3.10525862069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47,23260,ACC,540,0,M5,3,Corp Financial Reporting,T,06:30 pm,09:10 pm,20,20,0,99,0,99,0,0,0,Cheol,Lee,NULL,01/04,04/25,OWEN 220,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
48,25616,ACC,541,0,M5,3,Advanced Financial Accounting,R,06:30 pm,09:10 pm,20,9,11,99,0,99,0,0,0,Peter,Bush,NULL,01/04,04/25,OWEN 222,&nbsp;,3.68666666667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
49,21324,ACC,544,0,M5,3,Federal Income Taxation,MW,05:00 pm,06:15 pm,20,13,7,99,0,99,0,0,0,Linda,Burilovich,NULL,01/04,04/25,OWEN 218,&nbsp;,3.53655797101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50,21054,ACC,546,0,M5,3,Government&amp;Non-Profit Acctg,TR,05:00 pm,06:15 pm,20,20,0,99,2,97,0,0,0,Kimberly,Kopka,NULL,01/04,04/25,OWEN 201,&nbsp;,3.47813559322,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51,20678,ACC,548,0,M5,3,Info Sys Audit &amp; Control,W,06:30 pm,09:10 pm,20,10,10,99,0,99,0,0,0,Barbara,Ross,NULL,01/04,04/25,OWEN 110,&nbsp;,2.99891304348,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52,21595,ACC,550,0,M5,3,Professional Internal Auditing,T,06:30 pm,09:10 pm,20,9,11,99,0,99,0,0,0,D,Okopny,NULL,01/04,04/25,OWEN 110,&nbsp;,2.54879227053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53,21198,ACC,560,0,M5,3,Fraud Examination,TR,05:00 pm,06:15 pm,10,11,-1,99,1,98,25,25,0,D,Okopny,NULL,01/04,04/25,OWEN 110,&nbsp;,2.59527027027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
54,20672,ACC,567,0,M5,3,Professional Auditing,R,06:30 pm,09:10 pm,20,21,-1,99,2,97,0,0,0,Daniel,Brickner,NULL,01/04,04/25,OWEN 218,&nbsp;,3.67822147651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
55,26957,ACC,572,0,M5,3,Investment&amp;Tax Fin Planning,W,06:30 pm,09:10 pm,20,15,5,99,0,99,0,0,0,Linda,Burilovich,NULL,01/04,04/25,OWEN 218,&nbsp;,3.54597014925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56,20662,ACC,585,0,M5,3,Federal Taxation of Corporations and Partnerships,M,06:30 pm,09:10 pm,20,20,0,99,0,99,0,0,0,Linda,Burilovich,NULL,01/04,04/25,OWEN 218,&nbsp;,3.52797250859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
57,20403,ACC,586,0,M5,1,Co-op Education in Accounting,&nbsp;,&nbsp;,&nbsp;,1,0,1,99,0,99,0,0,0,D,Okopny,NULL,01/04,04/25,TBA,&nbsp;,2.5421875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58,23247,ACC,586,1,M5,1,Co-op Education in Accounting,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,D,Okopny,NULL,01/04,04/25,TBA,&nbsp;,2.5421875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
59,20404,ACC,589,0,M5,3,Accounting Internship,&nbsp;,&nbsp;,&nbsp;,1,0,1,99,0,99,0,0,0,D,Okopny,NULL,01/04,04/25,TBA,&nbsp;,2.5421875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60,21321,ACC,605,0,M5,3,Strategic Info &amp; Control Sys,T,06:30 pm,09:10 pm,20,15,5,99,0,99,0,0,0,Rolland,Cooper,NULL,01/04,04/25,OWEN 228,&nbsp;,3.46633986928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,27122,ACC,605,0,LV5,3,Strategic Info &amp; Control Sys,R,06:30 pm,09:10 pm,20,12,8,99,0,99,0,0,0,Rolland,Cooper,NULL,01/04,04/25,TBA,&nbsp;,3.46633986928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62,23249,ACC,642,0,M5,3,Strategic Cost Management,W,06:30 pm,09:10 pm,20,11,9,99,0,99,0,0,0,Jens,Stephan,NULL,01/04,04/25,OWEN 102,&nbsp;,3.61780487805,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,22324,ACC,646,0,M5,3,Financial Mgmt Nonprofit Orgs,R,06:30 pm,09:10 pm,15,3,12,99,0,99,23,13,10,Kimberly,Kopka,NULL,01/04,04/25,OWEN 201,&nbsp;,3.41711864407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,22965,ACC,675,0,M5,3,Int'l Accounting &amp; Taxation,W,06:30 pm,09:10 pm,15,12,3,99,1,98,20,20,0,Elizabeth,Devos,NULL,01/04,04/25,OWEN 228,&nbsp;,2.94191489362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65,20663,ACC,696,0,M5,3,Acctg Theory  Research&amp;Policy,T,06:30 pm,09:10 pm,20,16,4,99,0,99,0,0,0,Howard,Bunsis,NULL,01/04,04/25,OWEN 222,&nbsp;,3.58986425339,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
66,22828,ACC,697,0,M5,1,Independent Study,&nbsp;,&nbsp;,&nbsp;,1,0,1,99,0,99,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
67,21124,ACC,699,0,M5,3,Independent Study,&nbsp;,&nbsp;,&nbsp;,1,0,1,0,0,0,0,0,0,TBA,TBA,NULL,01/04,04/25,TBA,&nbsp;,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
68,23179,AFC,101,0,M1,3,Intro to African Amer Studies,MW,11:00 am,12:15 pm,30,17,13,0,0,0,0,0,0,Cassandra,Turner,NULL,01/04,04/25,PRAY-H 306,Gen Ed US Diversity,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
69,23181,AFC,101,0,M1,3,Intro to African Amer Studies,MW,12:30 pm,01:45 pm,30,22,8,0,0,0,0,0,0,David,Walton,NULL,01/04,04/25,PRAY-H 403,Gen Ed US Diversity,3.5806122449,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70,23185,AFC,101,0,M1,3,Intro to African Amer Studies,TR,12:30 pm,01:45 pm,30,14,16,0,0,0,0,0,0,Cassandra,Turner,NULL,01/04,04/25,PRAY-H 306,Gen Ed US Diversity,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
71,23186,AFC,101,0,M1,3,Intro to African Amer Studies,TR,02:00 pm,03:15 pm,30,6,24,0,0,0,0,0,0,Cassandra,Turner,NULL,01/04,04/25,PORTER 300AD,Gen Ed US Diversity,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
72,23188,AFC,101,0,M1,3,Intro to African Amer Studies,TR,11:00 am,12:15 pm,30,9,21,0,0,0,0,0,0,Ana,Ferreira,NULL,01/04,04/25,PRAY-H 306,Gen Ed US Diversity,3.28118518519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73,23575,AFC,101,0,M1,3,Intro to African Amer Studies,MW,09:30 am,10:45 am,30,8,22,0,0,0,0,0,0,Cassandra,Turner,NULL,01/04,04/25,PRAY-H 406,Gen Ed US Diversity,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74,24492,AFC,101,0,M1,3,Intro to African Amer Studies,MW,02:00 pm,03:15 pm,30,10,20,0,0,0,0,0,0,Cassandra,Turner,NULL,01/04,04/25,PRAY-H 404,Gen Ed US Diversity,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75,26186,AFC,101,1,WW1,3,Intro to African Amer Studies,&nbsp;,&nbsp;,&nbsp;,20,20,0,0,0,0,0,0,0,Victor,Okafor,NULL,01/04,04/25,ONLINE,Gen Ed US Diversity,2.24131147541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76,23189,AFC,102,0,M1,3,Intro to African Civilization,MW,09:30 am,10:45 am,25,11,14,0,0,0,36,13,23,Patrick,Pieh,NULL,01/04,04/25,STRONG 208,Gen Ed Global Awareness,2.41625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77,23190,AFC,102,0,M1,3,Intro to African Civilization,TR,12:30 pm,01:45 pm,25,25,0,0,0,0,0,0,0,Patrick,Pieh,NULL,01/04,04/25,PORTER 301AD,Gen Ed Global Awareness,2.41625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
78,27594,AFC,102,0,M1,3,Intro to African Civilization,MW,05:30 pm,06:45 pm,25,7,18,0,0,0,0,0,0,Patrick,Pieh,NULL,01/04,04/25,PRAY-H 401,Gen Ed Global Awareness,2.41625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79,27596,AFC,102,0,M1,3,Intro to African Civilization,TR,07:00 pm,08:15 pm,25,4,21,0,0,0,0,0,0,Patrick,Pieh,NULL,01/04,04/25,PRAY-H 221,Gen Ed Global Awareness,2.41625,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
